cell_id,method,new_class_count,k_shot,receiver,seed,scenario,baseline_method,comparison_relation,old_acc_before_increment,baseline_old_acc_before_increment,delta_old_acc_before_increment,old_acc_after_increment,baseline_old_acc_after_increment,delta_old_acc_after_increment,seen_new_acc,baseline_seen_new_acc,delta_seen_new_acc,H_old_new,baseline_H_old_new,delta_H_old_new,candidate_average_forgetting,baseline_candidate_average_forgetting,delta_candidate_average_forgetting,min_old_class_acc,baseline_min_old_class_acc,delta_min_old_class_acc
rx_7_14__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,7-14,713103,leo_clear_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,7-14,713103,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,7-14,713103,leo_rain_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,7-14,713103,leo_clear_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0
rx_7_14__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,7-14,713103,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0
rx_7_14__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,7-14,713103,leo_rain_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0
rx_7_14__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,7-14,713103,leo_clear_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,7-14,713103,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,7-14,713103,leo_rain_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,7-14,713104,leo_clear_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,7-14,713104,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,7-14,713104,leo_rain_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,7-14,713104,leo_clear_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,7-14,713104,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,7-14,713104,leo_rain_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,7-14,713104,leo_clear_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,7-14,713104,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,7-14,713104,leo_rain_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,7-14,713104,leo_clear_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,7-14,713104,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,7-14,713104,leo_rain_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,1,7-14,713104,leo_clear_weak,mopc_hr_official_repo,strict_same_cell,0.9833333333333333,0.9833333333333333,0.0,0.8166666666666667,0.8166666666666667,0.0,0.018,0.016,0.0019999999999999983,0.03522364217252395,0.031385108086469174,0.003838534086054779,0.16666666666666663,0.16666666666666663,0.0,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,1,7-14,713104,leo_low_elev_weak,mopc_hr_official_repo,strict_same_cell,0.9833333333333333,0.9833333333333333,0.0,0.9833333333333333,0.975,0.008333333333333304,0.006,0.008,-0.002,0.01192722371967655,0.015869786368260426,-0.003942562648583876,0.0,0.008333333333333304,-0.008333333333333304,0.95,0.95,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,1,7-14,713104,leo_rain_weak,mopc_hr_official_repo,strict_same_cell,0.9833333333333333,0.9833333333333333,0.0,0.975,0.9833333333333333,-0.008333333333333304,0.008,0.004,0.004,0.015869786368260426,0.007967589466576637,0.007902196901683789,0.008333333333333304,0.0,0.008333333333333304,0.95,0.95,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,10,7-14,713104,leo_clear_weak,mopc_hr_official_repo,strict_same_cell,0.9833333333333333,0.9833333333333333,0.0,0.49166666666666664,0.5583333333333333,-0.06666666666666671,0.278,0.256,0.02200000000000002,0.3551754006063231,0.3510437986082685,0.004131601998054568,0.49166666666666664,0.42499999999999993,0.06666666666666671,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,10,7-14,713104,leo_low_elev_weak,mopc_hr_official_repo,strict_same_cell,0.9833333333333333,0.9833333333333333,0.0,0.575,0.6333333333333333,-0.05833333333333335,0.266,0.266,0.0,0.36373365041617123,0.3746478873239437,-0.01091423690777249,0.4083333333333333,0.35,0.05833333333333335,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,10,7-14,713104,leo_rain_weak,mopc_hr_official_repo,strict_same_cell,0.9833333333333333,0.9833333333333333,0.0,0.625,0.6333333333333333,-0.008333333333333304,0.27,0.278,-0.008000000000000007,0.3770949720670391,0.3863935625457206,-0.009298590478681479,0.3583333333333333,0.35,0.008333333333333304,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,20,7-14,713104,leo_clear_weak,mopc_hr_official_repo,strict_same_cell,0.9833333333333333,0.9833333333333333,0.0,0.4,0.35,0.050000000000000044,0.352,0.36,-0.008000000000000007,0.374468085106383,0.35492957746478876,0.01953850764159426,0.5833333333333333,0.6333333333333333,-0.050000000000000044,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,20,7-14,713104,leo_low_elev_weak,mopc_hr_official_repo,strict_same_cell,0.9833333333333333,0.9833333333333333,0.0,0.39166666666666666,0.375,0.016666666666666663,0.278,0.27,0.008000000000000007,0.3251866600298657,0.313953488372093,0.011233171657772656,0.5916666666666666,0.6083333333333333,-0.01666666666666672,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,20,7-14,713104,leo_rain_weak,mopc_hr_official_repo,strict_same_cell,0.9833333333333333,0.9833333333333333,0.0,0.48333333333333334,0.4166666666666667,0.06666666666666665,0.33,0.324,0.006000000000000005,0.39221311475409837,0.3645364536453645,0.027676661108733847,0.49999999999999994,0.5666666666666667,-0.06666666666666671,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,5,7-14,713104,leo_clear_weak,mopc_hr_official_repo,strict_same_cell,0.9833333333333333,0.9833333333333333,0.0,0.7916666666666666,0.7833333333333333,0.008333333333333304,0.214,0.2,0.013999999999999985,0.3369240967848856,0.3186440677966102,0.01828002898827541,0.19166666666666665,0.19999999999999996,-0.008333333333333304,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,5,7-14,713104,leo_low_elev_weak,mopc_hr_official_repo,strict_same_cell,0.9833333333333333,0.9833333333333333,0.0,0.6583333333333333,0.8166666666666667,-0.15833333333333333,0.186,0.19,-0.0040000000000000036,0.29005132254243976,0.30827814569536427,-0.01822682315292451,0.32499999999999996,0.16666666666666663,0.15833333333333333,0.0,0.55,-0.55
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,5,7-14,713104,leo_rain_weak,mopc_hr_official_repo,strict_same_cell,0.9833333333333333,0.9833333333333333,0.0,0.925,0.9083333333333333,0.01666666666666672,0.18,0.202,-0.02200000000000002,0.30135746606334846,0.33050135094566196,-0.02914388488231351,0.05833333333333324,0.07499999999999996,-0.01666666666666672,0.85,0.65,0.19999999999999996
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,1,7-14,713104,leo_clear_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.9833333333333333,0.9833333333333333,0.0,0.43333333333333335,0.8166666666666667,-0.3833333333333333,0.07,0.016,0.054000000000000006,0.1205298013245033,0.031385108086469174,0.08914469323803413,0.5499999999999999,0.16666666666666663,0.3833333333333333,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,1,7-14,713104,leo_low_elev_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.9833333333333333,0.9833333333333333,0.0,0.5,0.975,-0.475,0.064,0.008,0.056,0.11347517730496454,0.015869786368260426,0.09760539093670412,0.4833333333333333,0.008333333333333304,0.475,0.0,0.95,-0.95
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,1,7-14,713104,leo_rain_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.9833333333333333,0.9833333333333333,0.0,0.4666666666666667,0.9833333333333333,-0.5166666666666666,0.054,0.004,0.05,0.0967989756722151,0.007967589466576637,0.08883138620563846,0.5166666666666666,0.0,0.5166666666666666,0.0,0.95,-0.95
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,10,7-14,713104,leo_clear_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.9833333333333333,0.9833333333333333,0.0,0.06666666666666667,0.5583333333333333,-0.4916666666666667,0.156,0.256,-0.1,0.0934131736526946,0.3510437986082685,-0.25763062495557393,0.9166666666666666,0.42499999999999993,0.4916666666666667,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,10,7-14,713104,leo_low_elev_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.9833333333333333,0.9833333333333333,0.0,0.0,0.6333333333333333,-0.6333333333333333,0.164,0.266,-0.10200000000000001,0.0,0.3746478873239437,-0.3746478873239437,0.9833333333333333,0.35,0.6333333333333333,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,10,7-14,713104,leo_rain_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.9833333333333333,0.9833333333333333,0.0,0.1,0.6333333333333333,-0.5333333333333333,0.204,0.278,-0.07400000000000004,0.13421052631578947,0.3863935625457206,-0.2521830362299311,0.8833333333333333,0.35,0.5333333333333333,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,20,7-14,713104,leo_clear_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.9833333333333333,0.9833333333333333,0.0,0.008333333333333333,0.35,-0.3416666666666666,0.202,0.36,-0.15799999999999997,0.01600633914421553,0.35492957746478876,-0.33892323832057325,0.975,0.6333333333333333,0.3416666666666667,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,20,7-14,713104,leo_low_elev_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.9833333333333333,0.9833333333333333,0.0,0.008333333333333333,0.375,-0.36666666666666664,0.174,0.27,-0.09600000000000003,0.01590493601462523,0.313953488372093,-0.2980485523574678,0.975,0.6083333333333333,0.3666666666666667,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,20,7-14,713104,leo_rain_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.9833333333333333,0.9833333333333333,0.0,0.05,0.4166666666666667,-0.3666666666666667,0.168,0.324,-0.156,0.07706422018348624,0.3645364536453645,-0.2874722334618783,0.9333333333333332,0.5666666666666667,0.3666666666666666,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_5,mopc_hr_official_repo_sequential5_cvs_adapter,25,5,7-14,713104,leo_clear_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.9833333333333333,0.9833333333333333,0.0,0.35833333333333334,0.7833333333333333,-0.425,0.06,0.2,-0.14,0.10278884462151394,0.3186440677966102,-0.21585522317509626,0.625,0.19999999999999996,0.42500000000000004,0.0,0.0,0.0
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_5,mopc_hr_official_repo_sequential5_cvs_adapter,25,5,7-14,713104,leo_low_elev_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.9833333333333333,0.9833333333333333,0.0,0.45,0.8166666666666667,-0.36666666666666664,0.07,0.19,-0.12,0.12115384615384618,0.30827814569536427,-0.1871242995415181,0.5333333333333332,0.16666666666666663,0.3666666666666666,0.0,0.55,-0.55
rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_5,mopc_hr_official_repo_sequential5_cvs_adapter,25,5,7-14,713104,leo_rain_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.9833333333333333,0.9833333333333333,0.0,0.4666666666666667,0.9083333333333333,-0.44166666666666665,0.058,0.202,-0.14400000000000002,0.10317662007623889,0.33050135094566196,-0.22732473086942306,0.5166666666666666,0.07499999999999996,0.44166666666666665,0.0,0.65,-0.65
rx_7_14__seed_713104__new_3__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,3,1,7-14,713104,leo_clear_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_3__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,3,1,7-14,713104,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,0.6,0.0,0.6,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_3__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,3,1,7-14,713104,leo_rain_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.16666666666666666,0.9916666666666667,-0.8250000000000001,0.31666666666666665,0.0,0.31666666666666665,0.21839080459770113,0.0,0.21839080459770113,0.8250000000000001,0.0,0.8250000000000001,0.0,0.95,-0.95
rx_7_14__seed_713104__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,7-14,713104,leo_clear_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,0.38333333333333336,0.0,0.38333333333333336,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,7-14,713104,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,7-14,713104,leo_rain_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,-0.9916666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.9916666666666667,0.0,0.9916666666666667,0.0,0.95,-0.95
rx_7_14__seed_713104__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,7-14,713104,leo_clear_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0
rx_7_14__seed_713104__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,7-14,713104,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.5166666666666667,0.43333333333333335,0.08333333333333337,0.0,0.0,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0
